placeName,placeTypeHint,lat,lng,plusCode,googleMapsUrl
LM Energy Express,HVO_TANKSTELLE,47.334065,13.189007,,"https://www.google.com/maps/search/?api=1&query=47.3340647,13.1890074"
LTG Truck,HVO_TANKSTELLE,49.330006,8.540504,,"https://www.google.com/maps/search/?api=1&query=49.3300059,8.5405039"
Ludwig Baierer Tankstelle,HVO_TANKSTELLE,48.855118,13.393539,,"https://www.google.com/maps/search/?api=1&query=48.8551179,13.3935394"
M-Rast,HVO_TANKSTELLE,47.194215,14.722252,,"https://www.google.com/maps/search/?api=1&query=47.194215,14.7222515"
M1 Tankstelle,HVO_TANKSTELLE,52.157783,11.663534,,"https://www.google.com/maps/search/?api=1&query=52.1577825,11.6635344"
Macro Energies,HVO_TANKSTELLE,47.070059,8.284155,,"https://www.google.com/maps/search/?api=1&query=47.0700586,8.2841552"
Macro Swiss Energy,HVO_TANKSTELLE,47.084239,8.038302,,"https://www.google.com/maps/search/?api=1&query=47.0842386,8.0383017"
MAES,HVO_TANKSTELLE,50.788070,5.503244,,"https://www.google.com/maps/search/?api=1&query=50.7880703,5.5032441"
Markant /Westfalen ( PKW + LKW ),HVO_TANKSTELLE,51.766505,7.460966,,"https://www.google.com/maps/search/?api=1&query=51.7665049,7.4609657"
Marktkauf Tankstelle,HVO_TANKSTELLE,52.273254,7.743621,,"https://www.google.com/maps/search/?api=1&query=52.2732535,7.7436213"
Markttankstelle,HVO_TANKSTELLE,52.507378,7.321534,,"https://www.google.com/maps/search/?api=1&query=52.5073784,7.3215344"
Mende Tankstelle (ab Dez 25),HVO_TANKSTELLE,51.831321,12.808155,,"https://www.google.com/maps/search/?api=1&query=51.8313207,12.8081554"
Merbag Nutzfahrzeuge PKW u LKW,HVO_TANKSTELLE,47.401055,8.438730,,"https://www.google.com/maps/search/?api=1&query=47.4010549,8.4387303"
Migrol,HVO_TANKSTELLE,47.383143,8.087153,,"https://www.google.com/maps/search/?api=1&query=47.3831433,8.0871526"
Minera Tankstelle,HVO_TANKSTELLE,49.481523,8.284159,,"https://www.google.com/maps/search/?api=1&query=49.4815229,8.2841587"
Mineralöl Harrer,HVO_TANKSTELLE,47.843516,11.140809,,"https://www.google.com/maps/search/?api=1&query=47.8435162,11.1408088"
Mobilität und Energie,HVO_TANKSTELLE,51.367410,8.430766,,"https://www.google.com/maps/search/?api=1&query=51.3674096,8.4307661"
Mobilität und Energie Truck-Station,HVO_TANKSTELLE,50.943243,6.584370,,"https://www.google.com/maps/search/?api=1&query=50.9432433,6.5843696"
MOL ( Truck / PKW? ),HVO_TANKSTELLE,49.678302,12.601662,,"https://www.google.com/maps/search/?api=1&query=49.678302,12.6016617"
Mowag,HVO_TANKSTELLE,47.631399,8.323059,,"https://www.google.com/maps/search/?api=1&query=47.6313992,8.3230592"
MOWAG Tankstelle / TP24,HVO_TANKSTELLE,47.631779,8.268355,,"https://www.google.com/maps/search/?api=1&query=47.6317793,8.268355"
MTB,HVO_TANKSTELLE,48.507866,8.832666,,"https://www.google.com/maps/search/?api=1&query=48.5078662,8.832666"
MTB,HVO_TANKSTELLE,48.538351,8.746494,,"https://www.google.com/maps/search/?api=1&query=48.5383508,8.7464938"
MTB,HVO_TANKSTELLE,48.416260,9.035310,,"https://www.google.com/maps/search/?api=1&query=48.4162597,9.0353098"
MTB,HVO_TANKSTELLE,48.557379,8.960098,,"https://www.google.com/maps/search/?api=1&query=48.557379,8.9600981"
MTB,HVO_TANKSTELLE,48.776932,8.731195,,"https://www.google.com/maps/search/?api=1&query=48.776932,8.7311951"
MTB,HVO_TANKSTELLE,48.535399,8.567454,,"https://www.google.com/maps/search/?api=1&query=48.5353988,8.567454"
MTB,HVO_TANKSTELLE,48.406458,9.051001,,"https://www.google.com/maps/search/?api=1&query=48.4064576,9.0510005"
MTB,HVO_TANKSTELLE,47.852520,8.768479,,"https://www.google.com/maps/search/?api=1&query=47.8525202,8.7684788"
MTB,HVO_TANKSTELLE,48.652233,9.573437,,"https://www.google.com/maps/search/?api=1&query=48.6522327,9.573437"
MTB,HVO_TANKSTELLE,49.103489,9.203359,,"https://www.google.com/maps/search/?api=1&query=49.1034893,9.2033587"
MTB,HVO_TANKSTELLE,48.534223,8.725252,,"https://www.google.com/maps/search/?api=1&query=48.5342234,8.7252517"
MTB,HVO_TANKSTELLE,48.877442,9.401070,,"https://www.google.com/maps/search/?api=1&query=48.8774416,9.4010702"
MTB Tankstelle,HVO_TANKSTELLE,48.068727,8.467873,,"https://www.google.com/maps/search/?api=1&query=48.0687269,8.4678729"
Mundorf Tank,HVO_TANKSTELLE,50.873991,7.198167,,"https://www.google.com/maps/search/?api=1&query=50.8739908,7.1981673"
Mundorf Tank,HVO_TANKSTELLE,50.829761,7.027287,,"https://www.google.com/maps/search/?api=1&query=50.8297607,7.0272869"
New Prozess AG (Hinweise lesen ! Icon klicken ! ),HVO_TANKSTELLE,47.579106,8.948676,,"https://www.google.com/maps/search/?api=1&query=47.5791063,8.9486761"
Nordoel,HVO_TANKSTELLE,53.903522,9.491832,,"https://www.google.com/maps/search/?api=1&query=53.9035217,9.4918322"
Nordoel,HVO_TANKSTELLE,53.488965,10.194822,,"https://www.google.com/maps/search/?api=1&query=53.4889647,10.1948221"
Nordoel,HVO_TANKSTELLE,53.704766,10.003242,,"https://www.google.com/maps/search/?api=1&query=53.7047657,10.0032422"
Nordoel,HVO_TANKSTELLE,54.291346,10.597793,,"https://www.google.com/maps/search/?api=1&query=54.2913461,10.5977933"
Nordoel,HVO_TANKSTELLE,53.654135,11.404868,,"https://www.google.com/maps/search/?api=1&query=53.6541347,11.404868"
Nordöl,HVO_TANKSTELLE,52.503702,9.474136,,"https://www.google.com/maps/search/?api=1&query=52.5037019,9.4741364"
NXT,HVO_TANKSTELLE,52.550524,5.694447,,"https://www.google.com/maps/search/?api=1&query=52.5505241,5.6944474"
NXT,HVO_TANKSTELLE,53.110771,6.135343,,"https://www.google.com/maps/search/?api=1&query=53.110771,6.1353431"
Oester,HVO_TANKSTELLE,48.468938,8.438388,,"https://www.google.com/maps/search/?api=1&query=48.4689378,8.4383878"
Oktan,HVO_TANKSTELLE,53.577873,8.111301,,"https://www.google.com/maps/search/?api=1&query=53.5778731,8.1113011"
Oktan,HVO_TANKSTELLE,49.959679,11.601928,,"https://www.google.com/maps/search/?api=1&query=49.9596789,11.6019278"
Oktan,HVO_TANKSTELLE,51.373826,7.980122,,"https://www.google.com/maps/search/?api=1&query=51.3738263,7.9801223"
Oktan (evtl. Zapfsäule sporadisch geschlossen),HVO_TANKSTELLE,51.956535,8.579931,,"https://www.google.com/maps/search/?api=1&query=51.9565354,8.5799314"
Oktan / EDEKA 24Std Tankstelle,HVO_TANKSTELLE,50.030857,10.230645,,"https://www.google.com/maps/search/?api=1&query=50.0308568,10.2306455"
Oktan Tankstelle,HVO_TANKSTELLE,53.002976,11.719160,,"https://www.google.com/maps/search/?api=1&query=53.0029763,11.7191598"
OMV,HVO_TANKSTELLE,47.265170,11.426149,,"https://www.google.com/maps/search/?api=1&query=47.2651698,11.4261485"
OMV,HVO_TANKSTELLE,49.956806,14.062697,,"https://www.google.com/maps/search/?api=1&query=49.9568057,14.062697"
OMV,HVO_TANKSTELLE,50.480510,14.083753,,"https://www.google.com/maps/search/?api=1&query=50.4805099,14.0837534"
OMV,HVO_TANKSTELLE,49.956180,14.063179,,"https://www.google.com/maps/search/?api=1&query=49.9561801,14.0631792"
OMV,HVO_TANKSTELLE,50.410136,14.930636,,"https://www.google.com/maps/search/?api=1&query=50.4101363,14.9306362"
OMV,HVO_TANKSTELLE,47.841454,13.209627,,"https://www.google.com/maps/search/?api=1&query=47.8414536,13.2096271"
OMV (LKW / PKW ?),HVO_TANKSTELLE,47.042001,15.464582,,"https://www.google.com/maps/search/?api=1&query=47.0420013,15.4645818"
"OMV (LKW und/oder PKW, Icon klicken!)",HVO_TANKSTELLE,48.127237,15.008493,,"https://www.google.com/maps/search/?api=1&query=48.1272371,15.008493"
OMV (PKW u LKW),HVO_TANKSTELLE,47.538126,12.441033,,"https://www.google.com/maps/search/?api=1&query=47.5381264,12.4410332"
OMV Euro Truck LKW und ältere PKW,HVO_TANKSTELLE,48.196242,14.526994,,"https://www.google.com/maps/search/?api=1&query=48.1962421,14.5269942"
OMV für PKW und LKW,HVO_TANKSTELLE,47.017832,11.507529,,"https://www.google.com/maps/search/?api=1&query=47.0178325,11.5075286"
OMV Truck (und ältere PKW mit grossem Stutzen),HVO_TANKSTELLE,47.347235,11.690352,,"https://www.google.com/maps/search/?api=1&query=47.3472351,11.6903517"
Orlen,HVO_TANKSTELLE,53.749662,9.681805,,"https://www.google.com/maps/search/?api=1&query=53.7496621,9.6818054"
Ortlepp Tankstelle,HVO_TANKSTELLE,50.890428,10.848493,,"https://www.google.com/maps/search/?api=1&query=50.8904285,10.8484928"
PM / Shell,HVO_TANKSTELLE,50.775945,6.112073,,"https://www.google.com/maps/search/?api=1&query=50.7759445,6.1120734"
PM Shell,HVO_TANKSTELLE,50.498164,6.675395,,"https://www.google.com/maps/search/?api=1&query=50.4981644,6.6753953"
PM Shell,HVO_TANKSTELLE,50.797337,6.476949,,"https://www.google.com/maps/search/?api=1&query=50.7973367,6.4769491"
PS-Laden,HVO_TANKSTELLE,48.574036,9.877159,,"https://www.google.com/maps/search/?api=1&query=48.5740357,9.8771594"
Q1,HVO_TANKSTELLE,52.270711,8.025980,,"https://www.google.com/maps/search/?api=1&query=52.2707113,8.0259798"
Q1,HVO_TANKSTELLE,48.823122,8.162541,,"https://www.google.com/maps/search/?api=1&query=48.8231225,8.1625405"
Q1,HVO_TANKSTELLE,52.250663,9.051886,,"https://www.google.com/maps/search/?api=1&query=52.2506629,9.0518864"
Q1,HVO_TANKSTELLE,52.181062,8.423128,,"https://www.google.com/maps/search/?api=1&query=52.1810616,8.4231282"
Q1,HVO_TANKSTELLE,52.345031,7.967750,,"https://www.google.com/maps/search/?api=1&query=52.3450306,7.9677504"
Raiffeisen,HVO_TANKSTELLE,51.825200,7.319601,,"https://www.google.com/maps/search/?api=1&query=51.8252001,7.3196008"
Raiffeisen,HVO_TANKSTELLE,51.147287,8.002997,,"https://www.google.com/maps/search/?api=1&query=51.1472873,8.0029969"
Raiffeisen,HVO_TANKSTELLE,50.960242,8.026545,,"https://www.google.com/maps/search/?api=1&query=50.9602417,8.0265455"
Raiffeisen,HVO_TANKSTELLE,52.989910,8.265967,,"https://www.google.com/maps/search/?api=1&query=52.9899096,8.265967"
Raiffeisen,HVO_TANKSTELLE,50.633594,6.960013,,"https://www.google.com/maps/search/?api=1&query=50.6335935,6.9600129"
Raiffeisen,HVO_TANKSTELLE,51.940319,7.635444,,"https://www.google.com/maps/search/?api=1&query=51.9403192,7.6354444"
Raiffeisen,HVO_TANKSTELLE,51.308952,11.943676,,"https://www.google.com/maps/search/?api=1&query=51.3089525,11.9436756"
Raiffeisen,HVO_TANKSTELLE,53.609541,10.637099,,"https://www.google.com/maps/search/?api=1&query=53.6095415,10.6370993"
Raiffeisen,HVO_TANKSTELLE,53.391858,8.031304,,"https://www.google.com/maps/search/?api=1&query=53.3918585,8.0313045"
Raiffeisen,HVO_TANKSTELLE,52.768469,7.459549,,"https://www.google.com/maps/search/?api=1&query=52.7684692,7.4595487"
Raiffeisen,HVO_TANKSTELLE,53.134201,12.177255,,"https://www.google.com/maps/search/?api=1&query=53.1342008,12.1772545"
Raiffeisen PKW-Tankautomat,HVO_TANKSTELLE,50.573550,7.034755,,"https://www.google.com/maps/search/?api=1&query=50.5735497,7.0347553"
Raiffeisen Tankstelle,HVO_TANKSTELLE,53.633050,7.620407,,"https://www.google.com/maps/search/?api=1&query=53.6330502,7.620407"
Raiffeisen Tankstelle,HVO_TANKSTELLE,51.731452,7.167242,,"https://www.google.com/maps/search/?api=1&query=51.7314518,7.1672422"
Raiffeisen Tankstelle,HVO_TANKSTELLE,52.525988,9.122573,,"https://www.google.com/maps/search/?api=1&query=52.5259881,9.1225728"
Raiffeisen Tankstelle ( PKW + LKW ),HVO_TANKSTELLE,50.929388,8.426773,,"https://www.google.com/maps/search/?api=1&query=50.9293878,8.4267732"
Raiffeisen-Lagerhaus,HVO_TANKSTELLE,47.842848,13.041956,,"https://www.google.com/maps/search/?api=1&query=47.8428478,13.0419558"
Raiffeisen-Lagerhaus PKW und LKW,HVO_TANKSTELLE,48.395162,13.426308,,"https://www.google.com/maps/search/?api=1&query=48.3951617,13.4263078"
"Raiffeisen, Agravis",HVO_TANKSTELLE,51.703254,9.984714,,"https://www.google.com/maps/search/?api=1&query=51.7032539,9.9847136"
Raimund Tankstelle,HVO_TANKSTELLE,49.960622,11.597430,,"https://www.google.com/maps/search/?api=1&query=49.9606218,11.5974299"
Raimund Tankstelle,HVO_TANKSTELLE,50.038236,11.354393,,"https://www.google.com/maps/search/?api=1&query=50.0382365,11.3543927"
Raisa,HVO_TANKSTELLE,53.373667,9.009055,,"https://www.google.com/maps/search/?api=1&query=53.3736674,9.0090547"
Raisa,HVO_TANKSTELLE,53.371777,9.204539,,"https://www.google.com/maps/search/?api=1&query=53.3717766,9.2045391"
Raisa Tankstelle,HVO_TANKSTELLE,53.587391,9.249529,,"https://www.google.com/maps/search/?api=1&query=53.5873906,9.2495292"
RAN,HVO_TANKSTELLE,48.288466,10.077479,,"https://www.google.com/maps/search/?api=1&query=48.2884656,10.077479"
RAN Tankstelle (ab 24.7.24),HVO_TANKSTELLE,49.796445,9.979332,,"https://www.google.com/maps/search/?api=1&query=49.7964446,9.9793316"
Rapp Tankstelle,HVO_TANKSTELLE,48.928385,8.967563,,"https://www.google.com/maps/search/?api=1&query=48.9283855,8.9675631"
RHV,HVO_TANKSTELLE,50.649981,7.325818,,"https://www.google.com/maps/search/?api=1&query=50.6499806,7.3258179"
RHV,HVO_TANKSTELLE,50.485748,9.716032,,"https://www.google.com/maps/search/?api=1&query=50.485748,9.7160322"
RHV,HVO_TANKSTELLE,50.355331,9.536001,,"https://www.google.com/maps/search/?api=1&query=50.3553313,9.536001"
RHV - PKW und LKW,HVO_TANKSTELLE,50.194664,8.648670,,"https://www.google.com/maps/search/?api=1&query=50.1946642,8.6486704"
RHV (Icon drücken!),HVO_TANKSTELLE,51.195288,10.481402,,"https://www.google.com/maps/search/?api=1&query=51.1952877,10.4814023"
RHV (PKW + LKW),HVO_TANKSTELLE,51.051065,8.779541,,"https://www.google.com/maps/search/?api=1&query=51.0510652,8.7795407"
RHV LKW und PKW,HVO_TANKSTELLE,50.851277,9.726501,,"https://www.google.com/maps/search/?api=1&query=50.8512774,9.7265006"
RHV Truck,HVO_TANKSTELLE,51.248409,9.451364,,"https://www.google.com/maps/search/?api=1&query=51.2484092,9.4513642"
Robin Oil,HVO_TANKSTELLE,50.387211,13.541895,,"https://www.google.com/maps/search/?api=1&query=50.3872109,13.541895"
RobinOil,HVO_TANKSTELLE,50.149803,14.133016,,"https://www.google.com/maps/search/?api=1&query=50.1498032,14.1330161"
RobinOil,HVO_TANKSTELLE,49.785416,13.720299,,"https://www.google.com/maps/search/?api=1&query=49.785416,13.7202987"
Rognon ( PKW + LKW ),HVO_TANKSTELLE,47.055773,6.608854,,"https://www.google.com/maps/search/?api=1&query=47.0557727,6.6088537"
Roth,HVO_TANKSTELLE,50.572431,8.726671,,"https://www.google.com/maps/search/?api=1&query=50.5724312,8.7266708"
Roth,HVO_TANKSTELLE,47.048606,15.452538,,"https://www.google.com/maps/search/?api=1&query=47.0486061,15.4525384"
ROTH,HVO_TANKSTELLE,50.139073,8.745759,,"https://www.google.com/maps/search/?api=1&query=50.1390726,8.7457594"
ROTH,HVO_TANKSTELLE,50.769180,8.153566,,"https://www.google.com/maps/search/?api=1&query=50.7691796,8.1535657"
Roth (ab Ende Januar 2025),HVO_TANKSTELLE,50.583545,8.649305,,"https://www.google.com/maps/search/?api=1&query=50.5835448,8.6493053"
Roth Enegie,HVO_TANKSTELLE,51.444741,6.685802,,"https://www.google.com/maps/search/?api=1&query=51.4447406,6.6858019"
Roth Energie,HVO_TANKSTELLE,50.341401,9.030413,,"https://www.google.com/maps/search/?api=1&query=50.3414011,9.0304133"
Roth Energie,HVO_TANKSTELLE,51.008776,10.263121,,"https://www.google.com/maps/search/?api=1&query=51.0087764,10.2631207"
Roth Energie,HVO_TANKSTELLE,50.566403,8.484929,,"https://www.google.com/maps/search/?api=1&query=50.5664025,8.4849295"
Roth Energie,HVO_TANKSTELLE,49.889432,8.611060,,"https://www.google.com/maps/search/?api=1&query=49.8894325,8.6110598"
Roth Energie,HVO_TANKSTELLE,49.964137,9.097677,,"https://www.google.com/maps/search/?api=1&query=49.9641368,9.0976771"
Roth Energie,HVO_TANKSTELLE,50.674783,8.812857,,"https://www.google.com/maps/search/?api=1&query=50.674783,8.812857"
Roth Energie,HVO_TANKSTELLE,50.594689,8.714317,,"https://www.google.com/maps/search/?api=1&query=50.5946887,8.7143166"
ROTH Energie,HVO_TANKSTELLE,50.206419,9.163792,,"https://www.google.com/maps/search/?api=1&query=50.2064188,9.1637924"
ROTH Energie,HVO_TANKSTELLE,50.524867,8.592822,,"https://www.google.com/maps/search/?api=1&query=50.5248673,8.5928223"
Roth Energie LKW (oder ältere PKW),HVO_TANKSTELLE,49.898504,8.618528,,"https://www.google.com/maps/search/?api=1&query=49.8985042,8.6185275"
Roth Tankstelle,HVO_TANKSTELLE,50.505029,8.832669,,"https://www.google.com/maps/search/?api=1&query=50.5050293,8.8326692"
Roth Truck ( PKW + LKW ),HVO_TANKSTELLE,50.119698,8.744124,,"https://www.google.com/maps/search/?api=1&query=50.1196983,8.7441239"
Rudi Rüssel,HVO_TANKSTELLE,47.380567,8.091691,,"https://www.google.com/maps/search/?api=1&query=47.3805675,8.091691"
Rudi Rüssel,HVO_TANKSTELLE,47.396658,8.068922,,"https://www.google.com/maps/search/?api=1&query=47.3966584,8.0689219"
Rudi Rüssel,HVO_TANKSTELLE,47.004717,7.680896,,"https://www.google.com/maps/search/?api=1&query=47.0047168,7.6808962"
Rumpold,HVO_TANKSTELLE,47.100508,15.557918,,"https://www.google.com/maps/search/?api=1&query=47.1005084,15.5579184"
Rumpold,HVO_TANKSTELLE,47.122291,15.358373,,"https://www.google.com/maps/search/?api=1&query=47.1222908,15.3583734"
Rumpold,HVO_TANKSTELLE,47.470057,15.351877,,"https://www.google.com/maps/search/?api=1&query=47.470057,15.3518767"
Rumpold Tankstelle,HVO_TANKSTELLE,47.569837,14.210920,,"https://www.google.com/maps/search/?api=1&query=47.569837,14.2109197"
Rumpold Tankstelle,HVO_TANKSTELLE,47.049512,15.480824,,"https://www.google.com/maps/search/?api=1&query=47.0495115,15.480824"
Rumpold Tankstelle,HVO_TANKSTELLE,47.124005,15.610770,,"https://www.google.com/maps/search/?api=1&query=47.1240048,15.6107704"
Rundel,HVO_TANKSTELLE,47.758290,8.853203,,"https://www.google.com/maps/search/?api=1&query=47.7582903,8.8532033"
Scharr (Icon drücken),HVO_TANKSTELLE,48.719566,9.125656,,"https://www.google.com/maps/search/?api=1&query=48.7195657,9.1256563"
Scheier Tankstelle,HVO_TANKSTELLE,47.268518,9.604009,,"https://www.google.com/maps/search/?api=1&query=47.2685185,9.6040091"
Scheier Tankstelle (LKW / PKW?),HVO_TANKSTELLE,47.309632,9.620092,,"https://www.google.com/maps/search/?api=1&query=47.3096316,9.6200919"
Schindele,HVO_TANKSTELLE,47.790030,9.607725,,"https://www.google.com/maps/search/?api=1&query=47.7900301,9.607725"
Schindele,HVO_TANKSTELLE,48.063186,9.421039,,"https://www.google.com/maps/search/?api=1&query=48.0631863,9.4210391"
Schindele,HVO_TANKSTELLE,47.544954,9.738708,,"https://www.google.com/maps/search/?api=1&query=47.544954,9.7387076"
Schindele,HVO_TANKSTELLE,47.672078,9.529143,,"https://www.google.com/maps/search/?api=1&query=47.6720775,9.529143"
Schindele,HVO_TANKSTELLE,47.534093,9.739310,,"https://www.google.com/maps/search/?api=1&query=47.534093,9.7393101"
Schindele,HVO_TANKSTELLE,47.972641,10.184710,,"https://www.google.com/maps/search/?api=1&query=47.9726412,10.18471"
Schindele PKW + LKW,HVO_TANKSTELLE,47.929139,9.757764,,"https://www.google.com/maps/search/?api=1&query=47.9291385,9.7577636"
SCHMIDT Energie PKW / LKW,HVO_TANKSTELLE,51.612483,8.341960,,"https://www.google.com/maps/search/?api=1&query=51.6124831,8.3419598"
Schonhoff Tankstelle,HVO_TANKSTELLE,52.488912,7.543634,,"https://www.google.com/maps/search/?api=1&query=52.4889125,7.543634"
Schwarz,HVO_TANKSTELLE,50.374437,8.037283,,"https://www.google.com/maps/search/?api=1&query=50.3744367,8.0372826"
Score,HVO_TANKSTELLE,53.360178,7.217502,,"https://www.google.com/maps/search/?api=1&query=53.3601776,7.2175016"
Score,HVO_TANKSTELLE,53.253197,7.528082,,"https://www.google.com/maps/search/?api=1&query=53.2531967,7.5280818"
Score,HVO_TANKSTELLE,53.325417,8.460712,,"https://www.google.com/maps/search/?api=1&query=53.325417,8.4607119"
Score,HVO_TANKSTELLE,53.306646,7.758703,,"https://www.google.com/maps/search/?api=1&query=53.306646,7.7587029"
Score,HVO_TANKSTELLE,52.682512,7.296968,,"https://www.google.com/maps/search/?api=1&query=52.6825118,7.296968"
Score,HVO_TANKSTELLE,53.036309,8.543926,,"https://www.google.com/maps/search/?api=1&query=53.036309,8.5439255"
Score,HVO_TANKSTELLE,53.279018,7.573018,,"https://www.google.com/maps/search/?api=1&query=53.2790177,7.5730176"
Score,HVO_TANKSTELLE,53.528535,7.270721,,"https://www.google.com/maps/search/?api=1&query=53.5285346,7.2707212"
Score,HVO_TANKSTELLE,53.568267,7.242625,,"https://www.google.com/maps/search/?api=1&query=53.5682675,7.2426246"
Score,HVO_TANKSTELLE,53.138412,7.606359,,"https://www.google.com/maps/search/?api=1&query=53.1384122,7.6063594"
Score,HVO_TANKSTELLE,53.126605,8.239983,,"https://www.google.com/maps/search/?api=1&query=53.1266048,8.2399835"
Score,HVO_TANKSTELLE,53.261383,7.552575,,"https://www.google.com/maps/search/?api=1&query=53.2613832,7.5525749"
Score,HVO_TANKSTELLE,53.349069,7.183269,,"https://www.google.com/maps/search/?api=1&query=53.3490692,7.1832688"
Score,HVO_TANKSTELLE,53.475040,7.325327,,"https://www.google.com/maps/search/?api=1&query=53.47504,7.3253273"
Score,HVO_TANKSTELLE,52.357412,10.117012,,"https://www.google.com/maps/search/?api=1&query=52.3574124,10.1170118"
Score,HVO_TANKSTELLE,52.924846,9.246726,,"https://www.google.com/maps/search/?api=1&query=52.924846,9.2467258"
Score,HVO_TANKSTELLE,53.105326,9.397564,,"https://www.google.com/maps/search/?api=1&query=53.1053264,9.3975635"
Shell,HVO_TANKSTELLE,52.283583,6.775176,,"https://www.google.com/maps/search/?api=1&query=52.283583,6.775176"
Shell,HVO_TANKSTELLE,52.762494,6.910030,,"https://www.google.com/maps/search/?api=1&query=52.7624942,6.9100303"
Shell,HVO_TANKSTELLE,52.193021,8.557158,,"https://www.google.com/maps/search/?api=1&query=52.1930212,8.5571585"
Shell ( PKW / LKW ),HVO_TANKSTELLE,51.422597,10.606638,,"https://www.google.com/maps/search/?api=1&query=51.4225974,10.6066376"
Shell (LKW/PKW?),HVO_TANKSTELLE,51.415920,5.756807,,"https://www.google.com/maps/search/?api=1&query=51.41592,5.7568067"
Shell (vermutlich PKW und LKW),HVO_TANKSTELLE,52.999480,6.756238,,"https://www.google.com/maps/search/?api=1&query=52.9994805,6.7562382"
Shell / Buscher Energie,HVO_TANKSTELLE,51.232471,7.193967,,"https://www.google.com/maps/search/?api=1&query=51.2324708,7.1939672"
Shell PKW und LKW,HVO_TANKSTELLE,50.889879,11.867693,,"https://www.google.com/maps/search/?api=1&query=50.8898794,11.8676934"
Shell PKW/ LKW (beides?),HVO_TANKSTELLE,51.006341,5.872358,,"https://www.google.com/maps/search/?api=1&query=51.006341,5.8723583"
Shell Truck,HVO_TANKSTELLE,52.971724,5.936935,,"https://www.google.com/maps/search/?api=1&query=52.9717238,5.9369354"
Shell Truck,HVO_TANKSTELLE,52.737433,6.496916,,"https://www.google.com/maps/search/?api=1&query=52.7374333,6.496916"
Shell Truck,HVO_TANKSTELLE,51.892236,5.828853,,"https://www.google.com/maps/search/?api=1&query=51.8922357,5.8288534"
Shell Truck,HVO_TANKSTELLE,52.773807,6.445519,,"https://www.google.com/maps/search/?api=1&query=52.7738072,6.4455191"
Shell Truck,HVO_TANKSTELLE,52.246334,6.593083,,"https://www.google.com/maps/search/?api=1&query=52.2463338,6.5930835"
Shell Truck,HVO_TANKSTELLE,52.178967,5.983495,,"https://www.google.com/maps/search/?api=1&query=52.1789669,5.9834954"
Shell Truck,HVO_TANKSTELLE,51.616355,5.520884,,"https://www.google.com/maps/search/?api=1&query=51.6163547,5.5208844"
Shell Truck,HVO_TANKSTELLE,51.605158,5.524479,,"https://www.google.com/maps/search/?api=1&query=51.6051583,5.5244786"
Shell Truck,HVO_TANKSTELLE,52.557027,5.885963,,"https://www.google.com/maps/search/?api=1&query=52.5570273,5.8859632"
Shell Truck,HVO_TANKSTELLE,52.362933,5.522411,,"https://www.google.com/maps/search/?api=1&query=52.3629331,5.5224109"
Shell Truck,HVO_TANKSTELLE,50.694558,5.627096,,"https://www.google.com/maps/search/?api=1&query=50.6945575,5.6270956"
Shell Truck,HVO_TANKSTELLE,53.101533,6.133320,,"https://www.google.com/maps/search/?api=1&query=53.1015329,6.1333203"
Shell Truck,HVO_TANKSTELLE,52.240882,6.192839,,"https://www.google.com/maps/search/?api=1&query=52.2408822,6.1928389"
Shell Truck,HVO_TANKSTELLE,49.676261,12.601342,,"https://www.google.com/maps/search/?api=1&query=49.6762606,12.6013424"
Shell Truck,HVO_TANKSTELLE,47.483635,12.028787,,"https://www.google.com/maps/search/?api=1&query=47.4836348,12.0287874"
Shell Truck ( PKW + LKW ),HVO_TANKSTELLE,48.625853,12.320172,,"https://www.google.com/maps/search/?api=1&query=48.6258535,12.3201718"
Shell Truck (PKW?),HVO_TANKSTELLE,52.252353,6.185636,,"https://www.google.com/maps/search/?api=1&query=52.2523531,6.1856358"
Shell Truck (PKW?),HVO_TANKSTELLE,48.766068,13.045517,,"https://www.google.com/maps/search/?api=1&query=48.7660684,13.0455172"
Shell Truck (und ältere PKW),HVO_TANKSTELLE,51.266865,5.722891,,"https://www.google.com/maps/search/?api=1&query=51.2668649,5.7228911"
Shell Truck (und ältere PKW),HVO_TANKSTELLE,51.767772,5.835258,,"https://www.google.com/maps/search/?api=1&query=51.7677721,5.8352576"
Shell Truck und ältere PKW,HVO_TANKSTELLE,53.171456,6.735499,,"https://www.google.com/maps/search/?api=1&query=53.1714558,6.7354989"
Shell Truck und ältere PKW,HVO_TANKSTELLE,50.942359,5.703360,,"https://www.google.com/maps/search/?api=1&query=50.942359,5.7033602"
Shell Truck und ältere PKW,HVO_TANKSTELLE,51.390645,6.137381,,"https://www.google.com/maps/search/?api=1&query=51.3906453,6.1373809"
Shell Truck und ältere PKW,HVO_TANKSTELLE,51.547973,5.990579,,"https://www.google.com/maps/search/?api=1&query=51.5479727,5.9905788"
Shell Truck und ältere PKW,HVO_TANKSTELLE,52.168835,5.564045,,"https://www.google.com/maps/search/?api=1&query=52.1688351,5.5640447"
Shell Truck und ältere PKW,HVO_TANKSTELLE,52.026116,5.621309,,"https://www.google.com/maps/search/?api=1&query=52.0261161,5.621309"
Shell Truck und ältere PKW,HVO_TANKSTELLE,51.964166,6.022894,,"https://www.google.com/maps/search/?api=1&query=51.9641662,6.0228944"
Shell Truck und ältere PKW,HVO_TANKSTELLE,52.377678,6.281120,,"https://www.google.com/maps/search/?api=1&query=52.3776776,6.2811197"
